rodada,atleta_id,apelido,clube_id,clube,posicao_id,posicao,pontuacao,entrou_em_campo,foto,G,A,FD,FF,DE,DS,FS,FC,CA,CV,GS,SG,I,DP,FT,PC,PP,PS,V
18,63007,Neymar,277,SAN,4,Meia,20.3,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,2,0,2,1,0,1,3,3,1,0,0,0,0,0,0,0,0,0,0
18,126471,Barreal,277,SAN,4,Meia,17.8,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,1,0,1,2,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0
18,101319,Guga,266,FLU,2,Lateral,16.5,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,0,1,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0
18,99213,Puma Rodríguez,267,VAS,2,Lateral,14.5,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18,113103,Flaco López,275,PAL,5,Atacante,14,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,1,0,0,3,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0
18,107174,Bruno Tabata,285,INT,4,Meia,13.8,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,1,0,0,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0
18,104502,Christian,283,CRU,4,Meia,13.3,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,1,0,2,1,0,2,1,1,1,0,0,0,1,0,0,0,0,0,0
18,99198,Vegetti,267,VAS,5,Atacante,12.8,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,1,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
18,87863,Arrascaeta,262,FLA,4,Meia,12.1,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,1,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
18,103056,Gabriel Brazão,277,SAN,1,Goleiro,12,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0
