rodada,atleta_id,apelido,clube_id,clube,posicao_id,posicao,pontuacao,entrou_em_campo,foto,G,A,FD,FF,DE,DS,FS,FC,CA,CV,GS,SG,I,DP,FT,PC,PP,PS,V
8,105568,Lucero,356,FOR,5,Atacante,26.5,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,2,1,0,2,0,1,2,2,1,0,0,0,0,0,1,0,0,0,0
8,96610,Matheus Pereira,283,CRU,4,Meia,25.6,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,2,1,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
8,99267,Pochettino,356,FOR,4,Meia,23.7,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,1,1,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
8,103445,Kaio Jorge,283,CRU,5,Atacante,17.7,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,1,1,0,1,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0
8,92696,Renato Kayzer,287,VIT,5,Atacante,16.9,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,2,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0
8,116065,Cuiabano,263,BOT,2,Lateral,15.7,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,1,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0
8,104204,Edson Carioca,2305,MIR,5,Atacante,15.6,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,1,0,2,1,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0
8,95799,Artur,263,BOT,5,Atacante,14.8,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
8,72493,Alex Telles,263,BOT,2,Lateral,14.5,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
8,93988,Breno Lopes,356,FOR,5,Atacante,14.2,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,1,0,1,1,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0
8,103056,Gabriel Brazão,277,SAN,1,Goleiro,14.1,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,104754,Juan Vojvoda,356,FOR,6,Técnico,14.07,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,100898,Vitinho,263,BOT,2,Lateral,13.3,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,0,0,0,1,0,5,1,1,0,0,0,1,2,0,0,0,0,0,0
8,105258,Gastón Ávila,356,FOR,3,Zagueiro,12.7,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,0,0,1,1,0,3,3,1,0,0,0,1,0,0,0,0,0,0,0
8,110818,Renato Paiva,263,BOT,6,Técnico,12.39,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,87863,Arrascaeta,262,FLA,4,Meia,12,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8,94044,John,263,BOT,1,Goleiro,12,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0
8,68991,Lucas Sasha,356,FOR,4,Meia,11.3,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,0,0,1,0,0,7,1,3,0,0,0,0,0,0,0,0,0,0,0
8,88963,Leonardo Jardim,283,CRU,6,Técnico,10.83,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,102928,Canobbio,266,FLU,5,Atacante,10.8,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8,89883,Dodi,284,GRE,4,Meia,10.8,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,0,0,0,1,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0
8,97867,Léo Ortiz,262,FLA,3,Zagueiro,10.7,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,0,0,0,0,0,2,0,1,0,0,0,1,0,0,1,0,0,0,0
8,82627,Luiz Araújo,262,FLA,5,Atacante,10.6,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,0,0,0,0,0,5,1,1,0,0,0,0,1,0,1,0,0,0,0
8,101002,Júnior Santos,282,CAM,5,Atacante,10.2,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
