rodada,atleta_id,apelido,clube_id,clube,posicao_id,posicao,pontuacao,entrou_em_campo,foto,G,A,FD,FF,DE,DS,FS,FC,CA,CV,GS,SG,I,DP,FT,PC,PP,PS,V
29,78850,Reinaldo,2305,MIR,2,Lateral,21,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,1,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
29,94583,Pedro,262,FLA,5,Atacante,17.3,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,1,1,0,0,0,2,2,2,0,0,0,0,1,0,0,0,0,1,0
29,106708,Igor Formiga,286,JUV,2,Lateral,15.6,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,0,1,1,1,0,2,3,3,0,0,0,1,0,0,0,0,0,0,0
29,68996,Willian José,265,BAH,5,Atacante,15,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,87863,Arrascaeta,262,FLA,4,Meia,14.7,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
29,90917,Carlos Eduardo,2305,MIR,5,Atacante,14.4,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,1,0,1,0,0,3,2,1,1,0,0,0,0,0,0,0,0,1,0
29,91772,David Duarte,265,BAH,3,Zagueiro,14.2,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
29,110426,Bernabéi,285,INT,2,Lateral,14.1,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,0,0,1,1,0,4,4,3,0,0,0,1,0,0,0,0,0,0,0
29,84735,Jorginho,262,FLA,4,Meia,13.5,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
29,114802,Vitor Roque,275,PAL,5,Atacante,12.9,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,1,0,0,1,0,0,4,3,0,0,0,0,0,0,1,0,0,0,0
29,93716,Paulo Henrique,267,VAS,2,Lateral,12.8,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
29,101651,Peixoto,286,JUV,4,Meia,12.6,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
29,101597,Ramon,287,VIT,2,Lateral,12.2,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,0,0,0,0,0,5,0,1,0,0,0,1,0,0,0,0,0,0,0
29,97868,Iago,265,BAH,2,Lateral,11.7,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
29,97321,Alesson,2305,MIR,5,Atacante,11.6,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,1,0,1,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0
29,104118,Lucas Arcanjo,287,VIT,1,Goleiro,11.5,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0
