rodada,atleta_id,apelido,clube_id,clube,posicao_id,posicao,pontuacao,entrou_em_campo,foto,G,A,FD,FF,DE,DS,FS,FC,CA,CV,GS,SG,I,DP,FT,PC,PP,PS,V
3,99198,Vegetti,267,VAS,5,Atacante,18.2,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,2,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0
3,73384,Samuel Xavier,266,FLU,2,Lateral,17.3,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,1,0,1,0,0,2,2,3,0,0,0,1,0,0,0,0,0,0,0
3,87863,Arrascaeta,262,FLA,4,Meia,16.5,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,101290,Ferreira,276,SAO,5,Atacante,15.7,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,1,0,0,4,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0
3,109401,Erick Pulga,265,BAH,5,Atacante,14.4,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,1,0,0,1,0,3,3,1,0,0,0,0,1,0,0,0,0,0,0
3,85930,Aylon,354,CEA,5,Atacante,13.9,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,1,0,0,1,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0
3,93716,Paulo Henrique,267,VAS,2,Lateral,13.3,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,0,0,0,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0
3,102130,Piquerez,275,PAL,2,Lateral,13.2,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
3,111407,Luis Mandaca,286,JUV,4,Meia,11.8,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,1,0,0,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0
3,103445,Kaio Jorge,283,CRU,5,Atacante,11.4,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,1,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,0,0,0
