rodada,atleta_id,apelido,clube_id,clube,posicao_id,posicao,pontuacao,entrou_em_campo,foto,G,A,FD,FF,DE,DS,FS,FC,CA,CV,GS,SG,I,DP,FT,PC,PP,PS,V
11,82627,Luiz Araújo,262,FLA,5,Atacante,20.7,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,2,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
11,103445,Kaio Jorge,283,CRU,5,Atacante,19.3,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,2,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11,68996,Willian José,265,BAH,5,Atacante,18.4,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,105842,Edu,287,VIT,3,Zagueiro,16.7,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,0,0,0,0,0,8,0,1,0,0,0,1,0,0,0,0,0,0,0
11,84816,Varela,262,FLA,2,Lateral,16.7,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,0,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
11,78850,Reinaldo,2305,MIR,2,Lateral,16,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,1,0,1,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
11,78445,Renê,266,FLU,2,Lateral,15,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,0,0,0,1,0,6,1,1,0,0,0,1,0,0,0,0,0,0,0
11,112709,Kaiki Bruno,283,CRU,2,Lateral,14.1,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,0,1,0,0,0,7,1,3,1,0,0,0,0,0,0,0,0,0,0
11,97867,Léo Ortiz,262,FLA,3,Zagueiro,13.8,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,0,1,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
11,110909,Guilherme Lopes,280,RBB,2,Lateral,13.5,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
