rodada,atleta_id,apelido,clube_id,clube,posicao_id,posicao,pontuacao,entrou_em_campo,foto,G,A,FD,FF,DE,DS,FS,FC,CA,CV,GS,SG,I,DP,FT,PC,PP,PS,V
32,114802,Vitor Roque,275,PAL,5,Atacante,20.2,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,2,0,1,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0
32,106708,Igor Formiga,286,JUV,2,Lateral,17,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,0,1,0,0,0,4,2,0,0,0,0,1,0,0,0,0,0,0,0
32,102253,Lucas Halter,287,VIT,3,Zagueiro,16.1,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,1,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
32,89275,William,283,CRU,2,Lateral,15.9,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,0,1,0,0,0,4,1,2,0,0,0,1,0,0,0,0,0,0,0
32,72493,Alex Telles,263,BOT,2,Lateral,15,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32,108274,David Ricardo,263,BOT,3,Zagueiro,14.7,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0
32,90768,Fabrício Bruno,283,CRU,3,Zagueiro,14.2,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
32,42234,Cássio,283,CRU,1,Goleiro,13.3,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0
32,101290,Ferreira,276,SAO,5,Atacante,12.3,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,1,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0
32,103056,Gabriel Brazão,277,SAN,1,Goleiro,12.3,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,0,0,0,0,11,0,0,0,0,0,2,0,0,0,0,0,0,0,0
32,99274,Alexander Barboza,263,BOT,3,Zagueiro,11.9,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,0,0,0,1,0,5,1,3,1,0,0,1,0,0,0,0,0,0,0
32,95131,Gabriel Taliari,286,JUV,5,Atacante,11.6,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,1,0,1,1,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0
32,99248,Bareiro,356,FOR,5,Atacante,11.2,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0
32,87228,Guilherme Arana,282,CAM,2,Lateral,10.9,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,0,0,2,3,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
32,39148,Hulk,282,CAM,5,Atacante,10.8,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,104085,Bruno Fuchs,275,PAL,3,Zagueiro,10.7,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0
32,100652,Yuri Alberto,264,COR,5,Atacante,10.6,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,1,0,1,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0
32,105175,Khellven,275,PAL,2,Lateral,10.6,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,0,0,1,0,0,3,1,2,0,0,0,1,0,0,0,0,0,0,0
