rodada,atleta_id,apelido,clube_id,clube,posicao_id,posicao,pontuacao,entrou_em_campo,foto,G,A,FD,FF,DE,DS,FS,FC,CA,CV,GS,SG,I,DP,FT,PC,PP,PS,V
19,97468,Marçal,263,BOT,2,Lateral,21.3,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,2,0,0,0,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0
19,79631,Cano,266,FLU,5,Atacante,19.2,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
19,104075,Sabino,276,SAO,3,Zagueiro,18.3,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,1,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0
19,94207,Guilherme,277,SAN,5,Atacante,17.5,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,1,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0
19,105300,Ferraresi,276,SAO,3,Zagueiro,17.4,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,0,1,0,1,0,4,3,3,0,0,0,1,0,0,0,0,0,0,0
19,124280,Ricardo Mathias,285,INT,5,Atacante,17,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,2,0,0,1,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0
19,101727,Matheuzinho,264,COR,2,Lateral,16.2,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,1,0,0,1,0,5,1,2,0,0,0,0,0,0,0,0,0,0,0
19,99032,Lourenço,354,CEA,4,Meia,15.7,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,1,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0
19,72493,Alex Telles,263,BOT,2,Lateral,15.2,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,0,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
19,108274,David Ricardo,263,BOT,3,Zagueiro,15,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
