rodada,atleta_id,apelido,clube_id,clube,posicao_id,posicao,pontuacao,entrou_em_campo,foto,G,A,FD,FF,DE,DS,FS,FC,CA,CV,GS,SG,I,DP,FT,PC,PP,PS,V
22,142279,Nuno Moreira,267,VAS,5,Atacante,15,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
22,106822,Rodrigo Nestor,265,BAH,4,Meia,14.5,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,1,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0
22,114802,Vitor Roque,275,PAL,5,Atacante,13.8,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,1,0,2,0,0,2,3,3,0,0,0,0,2,0,0,0,0,0,0
22,112709,Kaiki Bruno,283,CRU,2,Lateral,13.2,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,0,0,1,1,0,4,1,1,0,0,0,1,0,0,0,0,0,0,0
22,86508,Jandrei,286,JUV,1,Goleiro,13.1,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,0,0,0,0,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0
22,80583,Lucas Lima,292,SPT,4,Meia,13,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,1,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
22,78850,Reinaldo,2305,MIR,2,Lateral,12.9,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,0,1,2,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0
22,107231,Danilo,263,BOT,4,Meia,12.6,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
22,103347,Matheus Alexandre,292,SPT,2,Lateral,11.7,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,0,0,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0
22,141526,Lucca Prior,356,FOR,4,Meia,11.6,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,1,0,0,0,0,2,2,1,0,0,0,0,1,0,0,0,0,0,0
22,104118,Lucas Arcanjo,287,VIT,1,Goleiro,11.5,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22,101960,Vitinho,285,INT,5,Atacante,11.3,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,1,0,0,0,0,0,2,2,0,0,0,0,1,0,1,0,0,0,0
22,98909,Cuello,282,CAM,5,Atacante,11.2,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,0,0,1,0,0,1,6,1,0,0,0,0,2,0,2,0,0,0,0
22,101319,Guga,266,FLU,2,Lateral,11,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0
22,142890,Montoro,263,BOT,4,Meia,11,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22,82775,Lucas Ramon,2305,MIR,2,Lateral,11,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
22,72018,Tiago Volpi,284,GRE,1,Goleiro,10.9,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22,96610,Matheus Pereira,283,CRU,4,Meia,10.9,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
