rodada,atleta_id,apelido,clube_id,clube,posicao_id,posicao,pontuacao,entrou_em_campo,foto,G,A,FD,FF,DE,DS,FS,FC,CA,CV,GS,SG,I,DP,FT,PC,PP,PS,V
14,80287,Luciano,276,SAO,5,Atacante,19.4,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,0,2,2,2,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0
14,131617,André Silva,276,SAO,5,Atacante,16.2,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
14,104118,Lucas Arcanjo,287,VIT,1,Goleiro,14.4,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,0,0,0,0,8,0,0,0,1,0,0,1,0,0,0,0,0,0,0
14,96610,Matheus Pereira,283,CRU,4,Meia,13.8,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,0,2,2,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0
14,90768,Fabrício Bruno,283,CRU,3,Zagueiro,13,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14,105531,Matheus Bidu,264,COR,2,Lateral,12.5,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,0,0,0,0,0,4,3,0,0,0,0,1,0,0,0,0,0,0,0
14,103056,Gabriel Brazão,277,SAN,1,Goleiro,12,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0
14,110715,Andrés Hurtado,280,RBB,2,Lateral,12,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
14,42234,Cássio,283,CRU,1,Goleiro,11.8,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,0,0,0,0,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0
14,42500,Fagner,283,CRU,2,Lateral,11.5,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,0,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0
