rodada,atleta_id,apelido,clube_id,clube,posicao_id,posicao,pontuacao,entrou_em_campo,foto,G,A,FD,FF,DE,DS,FS,FC,CA,CV,GS,SG,I,DP,FT,PC,PP,PS,V
23,114802,Vitor Roque,275,PAL,5,Atacante,25.9,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,3,0,0,0,0,1,2,1,0,0,0,0,3,0,0,0,0,0,0
23,96870,Emerson Royal,262,FLA,2,Lateral,18.7,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,1,0,0,0,0,3,3,1,0,0,0,1,0,0,0,0,0,0,0
23,90061,Bruno Pacheco,356,FOR,2,Lateral,16.1,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,1,0,0,0,0,0,2,3,0,0,0,1,0,0,1,0,0,0,0
23,70360,Eduardo Sasha,280,RBB,5,Atacante,14.3,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23,87863,Arrascaeta,262,FLA,4,Meia,14,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,1,0,0,1,0,0,5,1,0,0,0,0,0,0,1,0,0,0,0
23,104758,Enzo Díaz,276,SAO,2,Lateral,13,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
23,68899,Philippe Coutinho,267,VAS,4,Meia,13,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
23,126216,Derik Lacerda,292,SPT,5,Atacante,12.6,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,1,0,2,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0
23,98517,Jean Lucas,265,BAH,4,Meia,12.4,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,1,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0
23,101727,Matheuzinho,264,COR,2,Lateral,12.2,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0
23,105258,Gastón Ávila,356,FOR,3,Zagueiro,11.5,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,0,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0
23,108713,Galeano,354,CEA,5,Atacante,11.5,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
23,51413,Walter,2305,MIR,1,Goleiro,11.5,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23,80061,Saúl,262,FLA,4,Meia,11.5,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,0,1,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0
23,113078,Mancuso,356,FOR,2,Lateral,11.4,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
23,107989,Carbonero,285,INT,5,Atacante,11.1,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,1,0,0,0,0,1,5,3,0,0,0,0,0,0,0,0,0,0,0
23,114405,Sinisterra,283,CRU,5,Atacante,11,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23,84674,Lucas Evangelista,275,PAL,4,Meia,11,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23,102950,Facundo Torres,275,PAL,5,Atacante,10.8,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,0,1,0,2,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0
23,132553,Jemmes,2305,MIR,3,Zagueiro,10.7,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,0,0,0,0,0,4,0,1,0,0,0,1,0,0,0,0,0,0,0
