rodada,atleta_id,apelido,clube_id,clube,posicao_id,posicao,pontuacao,entrou_em_campo,foto,G,A,FD,FF,DE,DS,FS,FC,CA,CV,GS,SG,I,DP,FT,PC,PP,PS,V
17,98517,Jean Lucas,265,BAH,4,Meia,17.7,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,2,0,1,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0
17,97867,Léo Ortiz,262,FLA,3,Zagueiro,16.8,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,1,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
17,108713,Galeano,354,CEA,5,Atacante,16.2,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
17,107989,Carbonero,285,INT,5,Atacante,15.3,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,1,0,1,2,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0
17,105300,Ferraresi,276,SAO,3,Zagueiro,14.9,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,0,1,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0
17,126216,Derik Lacerda,292,SPT,5,Atacante,12.6,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,1,0,0,0,0,1,2,3,0,0,0,0,0,0,1,0,0,0,0
17,91573,Arboleda,276,SAO,3,Zagueiro,11.8,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
17,98619,Kuscevic,356,FOR,3,Zagueiro,11.5,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,1,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
17,90309,David,267,VAS,5,Atacante,11.2,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,0,1,1,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0
17,80583,Lucas Lima,292,SPT,4,Meia,10.9,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,1,0,1,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0
17,103445,Kaio Jorge,283,CRU,5,Atacante,10.8,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
17,71701,Santiago Arias,265,BAH,2,Lateral,10.7,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0
17,104204,Edson Carioca,2305,MIR,5,Atacante,10.6,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,1,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
17,122486,Rayan,267,VAS,5,Atacante,10.4,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
17,92708,Deyverson,356,FOR,5,Atacante,10.3,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
17,85048,Memphis Depay,264,COR,5,Atacante,10.2,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
17,82627,Luiz Araújo,262,FLA,5,Atacante,9.7,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,0,1,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
17,102130,Piquerez,275,PAL,2,Lateral,9.5,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0
17,99552,Rossi,262,FLA,1,Goleiro,9.4,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
17,102950,Facundo Torres,275,PAL,5,Atacante,9.3,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17,97341,Rogério Ceni,265,BAH,6,Técnico,9.24,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,93716,Paulo Henrique,267,VAS,2,Lateral,9.1,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,0,0,2,0,0,6,1,6,1,0,0,0,0,0,0,0,0,0,0
17,104693,Newton,263,BOT,4,Meia,8.9,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,0,0,1,1,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0
17,141526,Lucca Prior,356,FOR,4,Meia,8.9,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,1,0,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0
17,71631,Weverton,275,PAL,1,Goleiro,8.9,Sim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
